id	file	line	title
CEM-CB-020	docs/specs/cem-0.2-canonical-binding.md	221	for the same base, target, and exclusion, a primary checkout and a valid linked
CEM-CB-021	docs/specs/cem-0.2-canonical-binding.md	312	the new stable WP2 error codes are `invalid-excluded-path`,
CEM-CB-022	docs/specs/cem-0.2-canonical-binding.md	320	equivalent invocations in fresh processes MUST emit byte-identical compact JSON.
CEM-CB-023	docs/specs/cem-0.2-canonical-binding.md	225	literal-path tree lookup MUST NOT return an entry, or report an absence, that on
CEM-CB-024	docs/specs/cem-0.2-canonical-binding.md	288	after canonical derivation and before the patch bytes are returned or memoized,
CEM-CB-025	docs/specs/cem-0.2-canonical-binding.md	96	from 2026-09-22 the `cem/0.2` profile, with `cem/0.1` as its N-1 profile, is
CEM-CB-AT-001	docs/specs/cem-0.2-canonical-binding.md	454	| `CEM-CB-AT-001` | genuine pass | Delete the cached patch after `prepare`; `sta
CEM-CB-AT-002	docs/specs/cem-0.2-canonical-binding.md	455	| `CEM-CB-AT-002` | fabricated fail | A map matching a producer-supplied one-hun
CEM-CB-AT-003	docs/specs/cem-0.2-canonical-binding.md	456	| `CEM-CB-AT-003` | fabricated fail | A 0.2 `status`, `verify`, or `report` supp
CEM-CB-AT-004	docs/specs/cem-0.2-canonical-binding.md	457	| `CEM-CB-AT-004` | no input | A 0.2 map missing expected base fails `expected-b
CEM-CB-AT-005	docs/specs/cem-0.2-canonical-binding.md	458	| `CEM-CB-AT-005` | envelope | Explicit/default 0.1 and canonical 0.2 invocation
CEM-CB-AT-006	docs/specs/cem-0.2-canonical-binding.md	459	| `CEM-CB-AT-006` | compatibility | Omitting `--patch` for 0.1 reads the histori
CEM-CB-AT-007	docs/specs/cem-0.2-canonical-binding.md	460	| `CEM-CB-AT-007` | authority | A self-consistent 0.2 map with a substituted bas
CEM-CB-AT-008	docs/specs/cem-0.2-canonical-binding.md	461	| `CEM-CB-AT-008` | precedence | Multi-defect fixtures cover every adjacent vali
CEM-CB-AT-009	docs/specs/cem-0.2-canonical-binding.md	462	| `CEM-CB-AT-009` | prepare cache | Fresh/resumed 0.2 `prepare --patch CACHE` wr
CEM-CB-AT-010	docs/specs/cem-0.2-canonical-binding.md	463	| `CEM-CB-AT-010` | target identity | One 0.2 map verified against caller-suppli
CEM-CB-AT-011	docs/specs/cem-0.2-canonical-binding.md	464	| `CEM-CB-AT-011` | two-phase bootstrap | `prepare` succeeds when its code targe
CEM-CB-CO-001	docs/specs/cem-0.2-canonical-binding.md	470	| `CEM-CB-CO-001` | compatibility | Every existing 0.1 conformance vector remain
CEM-CB-CO-002	docs/specs/cem-0.2-canonical-binding.md	471	| `CEM-CB-CO-002` | compatibility | The upgraded consumer accepts legacy 0.1 via
CEM-CB-CO-003	docs/specs/cem-0.2-canonical-binding.md	472	| `CEM-CB-CO-003` | mutation | `cite` and `mark` preserve 0.1 or 0.2 exactly and
CEM-CB-CO-004	docs/specs/cem-0.2-canonical-binding.md	473	| `CEM-CB-CO-004` | resume | Resumed 0.1 and 0.2 maps produce profile-correct ne
CEM-CB-DE-001	docs/specs/cem-0.2-canonical-binding.md	482	| `CEM-CB-DE-001` | determinism | Hostile ambient/repository diff settings cover
CEM-CB-DE-002	docs/specs/cem-0.2-canonical-binding.md	483	| `CEM-CB-DE-002` | determinism | Two fresh CLI processes emit byte-identical JS
CEM-CB-EX-001	docs/specs/cem-0.2-canonical-binding.md	465	| `CEM-CB-EX-001` | genuine pass | Exact `.corvint/change.cem.json` is recorded
CEM-CB-EX-002	docs/specs/cem-0.2-canonical-binding.md	466	| `CEM-CB-EX-002` | fabricated fail | A base where `.corvint/change.cem.json` is
CEM-CB-EX-003	docs/specs/cem-0.2-canonical-binding.md	467	| `CEM-CB-EX-003` | fabricated fail | A 0.2 map containing a case variant, custo
CEM-CB-EX-004	docs/specs/cem-0.2-canonical-binding.md	468	| `CEM-CB-EX-004` | no input | A 0.2 map missing `excludedPath` fails `missing-f
CEM-CB-EX-005	docs/specs/cem-0.2-canonical-binding.md	469	| `CEM-CB-EX-005` | raw binding | A copied 0.2 input verifies only when its raw
CEM-CB-GIT-001	docs/specs/cem-0.2-canonical-binding.md	474	| `CEM-CB-GIT-001` | genuine pass | The same commits in a primary checkout and a
CEM-CB-GIT-002	docs/specs/cem-0.2-canonical-binding.md	475	| `CEM-CB-GIT-002` | genuine pass | Linked-worktree `prepare`, `status`, and `re
CEM-CB-GIT-003	docs/specs/cem-0.2-canonical-binding.md	476	| `CEM-CB-GIT-003` | fabricated fail | Forged gitfiles pointing into a sibling o
CEM-CB-GIT-004	docs/specs/cem-0.2-canonical-binding.md	477	| `CEM-CB-GIT-004` | unavailable input | Oversized, growing, symlinked, FIFO, ma
CEM-CB-GIT-005	docs/specs/cem-0.2-canonical-binding.md	478	| `CEM-CB-GIT-005` | boundary | After reciprocal worktree validation, a non-empt
CEM-CB-GIT-006	docs/specs/cem-0.2-canonical-binding.md	479	| `CEM-CB-GIT-006` | fabricated fail | In an ordinary loose-object repository, a
CEM-CB-GIT-007	docs/specs/cem-0.2-canonical-binding.md	480	| `CEM-CB-GIT-007` | fabricated fail | An old-side or new-side blob body replace
CEM-CB-GIT-008	docs/specs/cem-0.2-canonical-binding.md	481	| `CEM-CB-GIT-008` | genuine pass | A tree entry stored with the legacy regular-
CEM-CB-OCM-001	docs/specs/cem-0.2-canonical-binding.md	484	| `CEM-CB-OCM-001` | integration | OCM dispatches 0.1 to the historical fixed ex
CEM-CB-OCM-002	docs/specs/cem-0.2-canonical-binding.md	485	| `CEM-CB-OCM-002` | integration | OCM accepts a real linked worktree, rejects f
CEM-EXT-001	docs/specs/cem-external-interop-v0.md	29	the packet MUST provide a Corvint-free Python-standard-library runner that uses
CEM-EXT-002	docs/specs/cem-external-interop-v0.md	33	`doctor`, `start`, and `consumer` MUST verify the raw frozen manifest SHA-256
CEM-EXT-003	docs/specs/cem-external-interop-v0.md	39	preflight and execution MUST reconstruct and verify the exact SHA-1, SHA-256, an
CEM-EXT-004	docs/specs/cem-external-interop-v0.md	41	`consumer` MUST run all 7 valid, 19 invalid, and 6 drift cases. It MUST require
CEM-EXT-005	docs/specs/cem-external-interop-v0.md	45	implementation and Git processes MUST have bounded time and output and run in
CEM-EXT-006	docs/specs/cem-external-interop-v0.md	50	execution MUST use only the synthetic fixture repository. The runner MUST initia
CEM-EXT-007	docs/specs/cem-external-interop-v0.md	54	observations MUST be closed, bounded, atomically written owner-only JSON. They M
CEM-EXT-008	docs/specs/cem-external-interop-v0.md	67	`start` MUST refuse an existing output. `consumer` MUST retain the complete firs
CEM-EXT-009	docs/specs/cem-external-interop-v0.md	71	`inspect` MUST validate the closed observation before emitting only its bounded
CEM-EXT-010	docs/specs/cem-external-interop-v0.md	73	documentation MUST distinguish the ten-minute start target from the one-engineer
CEM-EXT-011	docs/specs/cem-external-interop-v0.md	76	producer execution and sealed anti-copying qualification MUST remain visibly
CEM-GO-001	docs/specs/cem-go-portability-probe.md	39	the probe MUST be a standalone Go command using only the Go standard library and
CEM-GO-002	docs/specs/cem-go-portability-probe.md	42	it MUST implement the exact adapter invocation, JSON envelope, drift ordering, a
CEM-GO-003	docs/specs/cem-go-portability-probe.md	45	it MUST independently implement every normative consumer algorithm and resource
CEM-GO-004	docs/specs/cem-go-portability-probe.md	48	a process-boundary runner MUST digest-check every selected artifact, reconstruct
CEM-GO-005	docs/specs/cem-go-portability-probe.md	51	repository bytes and paths are untrusted. Reads and subprocess output MUST be
CEM-GO-006	docs/specs/cem-go-portability-probe.md	55	the implementation matrix and result must label this probe as Corvint-authored
CEM-PILOT-001	docs/specs/cem-pilot-kit.md	40	`cem prepare --base REV --target REV` MUST derive the exact committed patch with
CEM-PILOT-002	docs/specs/cem-pilot-kit.md	43	prepare MUST resume a valid map for identical base and patch bytes, refuse an
CEM-PILOT-003	docs/specs/cem-pilot-kit.md	47	`cem cite` and `cem mark` MUST accept either the full hunk ID or its canonical
CEM-PILOT-004	docs/specs/cem-pilot-kit.md	51	`cem status` MUST report `ready-for-ci`, `incomplete`, or `invalid`, every hunk,
CEM-PILOT-005	docs/specs/cem-pilot-kit.md	54	`cem verify` MUST apply the same optional policy caps as status, accept an exact
CEM-PILOT-006	docs/specs/cem-pilot-kit.md	60	the reviewer model MUST render every parsed patch hunk exactly once with ordinal
CEM-PILOT-007	docs/specs/cem-pilot-kit.md	63	JSON and Markdown reports MUST contain no source body, diff body, prompt, commit
CEM-PILOT-008	docs/specs/cem-pilot-kit.md	65	Markdown MUST render all repository-controlled strings as inert text. Control
CEM-PILOT-009	docs/specs/cem-pilot-kit.md	68	the CI verifier example MUST derive base and target revisions itself, require th
CEM-PILOT-010	docs/specs/cem-pilot-kit.md	76	the trial harness MUST enforce 30 treatment and 30 control lanes, deterministic
CEM-PILOT-011	docs/specs/cem-pilot-kit.md	81	the SDK-neutral interop kit MUST contain raw, digest-pinned inputs and expected
CEM-PILOT-012	docs/specs/cem-pilot-kit.md	84	the implementation matrix MUST distinguish Corvint-authored reference attestatio
CEM-PILOT-013	docs/specs/cem-pilot-kit.md	89	all map, patch, and report reads and writes MUST be bounded; writes MUST be
CEM-PILOT-014	docs/specs/cem-pilot-kit.md	120	a clean local install plus prepare, one disposition update, status, report, and
CEM-PILOT-015	docs/specs/cem-pilot-kit.md	130	all CLI operations MUST emit deterministic JSON envelopes and stable non-zero
CEM-PILOT-016	docs/specs/cem-pilot-kit.md	132	Corvint repository changes MUST use the public CEM workflow itself and retain a
CEM-PILOT-017	docs/specs/cem-pilot-kit.md	135	every Git subprocess MUST ignore ambient repository/config redirection. Patch
CEM-PILOT-018	docs/specs/cem-pilot-kit.md	138	when prepare refuses an existing map under `CEM-PILOT-002`, the untyped
CEM-PILOT-019	docs/specs/cem-pilot-kit.md	145	`cem verify` same-path drift MUST use only the five frozen statuses. A target en
CEM-PILOT-020	docs/specs/cem-pilot-kit.md	155	(proposed; accepted with decision 0356) the portable CI example
CEM-PILOT-021	docs/specs/cem-pilot-kit.md	161	(proposed; accepted with decision 0356) `cem01-go ci` MUST write exactly one JSO
CEM-PILOT-022	docs/specs/cem-pilot-kit.md	167	(proposed; accepted with decision 0356) `cem01-go ci` MUST derive the patch with
CEM-PILOT-023	docs/specs/cem-pilot-kit.md	174	(proposed; accepted with decision 0356) `examples/cem/README.md` MUST give the
CEM-PILOT-024	docs/specs/cem-pilot-kit.md	182	`examples/cem/recipes/` MUST ship three ordinary Bash scripts, each composing
CEM-PILOT-025	docs/specs/cem-pilot-kit.md	188	`examples/cem/recipes/README.md` MUST state for each recipe its supported inputs
CEM-PILOT-026	docs/specs/cem-pilot-kit.md	191	a recipe MUST NOT convert a refusal or uncertainty into success. Understand and
CEM-PILOT-027	docs/specs/cem-pilot-kit.md	197	each recipe step MUST run in its own process group bounded by `RECIPE_TIMEOUT`
CEM-SM-001	docs/specs/cem-0.3-structural-mechanical.md	41	`cem/0.3` MUST be the `cem/0.2` wire shape plus the four structural reasons.
CEM-SM-002	docs/specs/cem-0.3-structural-mechanical.md	44	The verifier MUST prove a structural reason from the base blob at `baseRevision`
CEM-SM-003	docs/specs/cem-0.3-structural-mechanical.md	48	For `rename`, `import-reorder`, and `formatter-only` the image MUST be the hunk
CEM-SM-004	docs/specs/cem-0.3-structural-mechanical.md	50	For `move` the image MUST be the whole group applied, because a move is a paired
CEM-SM-005	docs/specs/cem-0.3-structural-mechanical.md	52	Any parse, scan, or format failure on the base or the image MUST refuse the
CEM-SM-006	docs/specs/cem-0.3-structural-mechanical.md	54	`mark --disposition mechanical` with a structural reason MUST upgrade a `cem/0.2
CEM-SM-007	docs/specs/cem-0.3-structural-mechanical.md	57	`rename` MUST hold only when the token streams differ by one identifier pair
CEM-SM-008	docs/specs/cem-0.3-structural-mechanical.md	62	`move` MUST hold only when tokens outside top-level declarations are unchanged,
CEM-SM-009	docs/specs/cem-0.3-structural-mechanical.md	65	`import-reorder` MUST hold only when the ordered import specs differ, their
CEM-SM-010	docs/specs/cem-0.3-structural-mechanical.md	68	`formatter-only` MUST hold only when `go/format` renders the base and the image
CEP-V0-001	docs/specs/context-evolution-program-v0.md	190	ContextBench rows. `tools/retrieval-bench --samples` MUST accept a ContextBench
CEP-V0-002	docs/specs/context-evolution-program-v0.md	201	ContextBench metrics. For every error-free arm answer on a ContextBench sample,
CEP-V0-003	docs/specs/context-evolution-program-v0.md	209	Pinned offline runs. Every external run MUST be local and offline: rows and
CEP-V0-004	docs/specs/context-evolution-program-v0.md	214	Already-fixed control. A `tools/cw-trial` task MAY carry `control:
CEP-V0-005	docs/specs/context-evolution-program-v0.md	218	Control scoring. On an already-fixed control each arm record MUST carry
CEP-V0-006	docs/specs/context-evolution-program-v0.md	228	Evidence, not promotion. Results of this slice are measured evidence that a late
CF-V0-001	docs/specs/change-frontier-v0.md	84	one invocation MUST accept exactly one verified `cem/0.2` artifact under its can
CF-V0-002	docs/specs/change-frontier-v0.md	89	the implementation MUST pass the same bounded immutable CEM and OCM byte copies
CF-V0-003	docs/specs/change-frontier-v0.md	93	optional dynamic test input is exactly the all-or-none tuple `(canonical command
CF-V0-004	docs/specs/change-frontier-v0.md	98	valid global states are exactly `frontierState: EMPTY|OPEN`. `EMPTY` requires ex
